Month,keyword,count,tweets
7'21,crops,28,"['rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ']"
7'21,potatoes,28,"['rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ', 'rna breakthrough creates crops that can grow 50  more potatoes  rice   university of chicago news  ']"
7'21,work,27,"['packet delays  internet packet delays  2002   a network representing the difference in delay observed by packet probes sent from a computer at rice university to similar machines at different universities  in c 2002     ', '        unicamp thankfully i got ta work for fall  winter and maybe spring so i can take a bit more time  i want to get it done but this year didn t help ', 'principles of macroeconomics homework help    openstax college   2014   principles of macroeconomics  rice university   this ebook is available in print  pdf  web view  and bookshare versions from the openstax college site  the assigned readings for this  ', 'thank you   and   for featuring our work in this incredible video    ', '  and this is the first official photo of my group  our kick off meeting     we will be working on distributed algorithms  amp  optimization  with applications to ml  health  power systems and epidemics   newpi          ']"
7'21,vaccine,26,"['in a state where there is a lot of red  i am happy to see   be an outlier and require vaccines for students   proud to be an owl mum     ', 'of the 611 college and university campuses in the us that have announced any form of vaccine requirements  there are 5 in texas  five    thanks               amp      i appreciate and want your policies   ', '    was it innovative healthcare to hold maskless fundraisers during the height of the pre vaccine pandemic while simultaneously sending messages minimizing the risk of covid   disinformationdan ', 'scientists at    including tamest member jose onuchic  ph d   nas   are part of an effort to develop an inhalable covid 19 vaccine  learn more     ', '  anyone with critical thinking skills knows not to take the vaccine   since your university requires it  exactly what kind of students do you expect to attract   knowledge does not equal wisdom ']"
7'21,help,26,"['hisds    migrant program is thrilled to begin sharing    student testimonials from this   summer s rice university stem program that helped 5 migrant secondary students explore the wonders of  science and technology   togetherwecan     sonya  ', 'how bill and barney  two college pals from    did their part to help end the  covid19 pandemic   pfecolleague  ', '        unicamp thankfully i got ta work for fall  winter and maybe spring so i can take a bit more time  i want to get it done but this year didn t help ', 'principles of macroeconomics homework help    openstax college   2014   principles of macroeconomics  rice university   this ebook is available in print  pdf  web view  and bookshare versions from the openstax college site  the assigned readings for this  ', 'job alert for   students  we are hiring two research assistants to help our houston community data connections team  learn more here     ']"
7'21,panam,26,"['la selecci n de panam  cumpli  hoy con su  ltimo entrenamiento en la cancha de f tbol de la   y ya est  listo para su encuentro de ma ana ante   por la segunda fecha del grupo d de la    v a    ', 'la selecci n  panam mayor realiz  su  ltimo entrenamiento en la cancha del    para enfrentar ma ana a    en la segunda fecha del grupo d de la       deportestr  ', '   nuestra selecci n de  panam mayor cumpli  hoy con su  ltimo entrenamiento en la cancha de la rice university  de cara al encuentro de ma ana ante honduras en la  copaoro    tnplive  ', '  ltimo entrenamiento       panam mayor    cumpli  hoy con su  ltimo entrenamiento en la cancha de    de la   y ya est  listo para su encuentro de ma ana ante      por la segunda fecha del grupo d de la        todossomospanam    goldcup21  ', 'jugadores de la selecci n de f tbol de panam  entrenan en rice university  en houston  texas  con miras al partido de ma ana ante honduras    rpc  deportestr  ']"
7'21,institute,25,"[' doerrinstitute s   and    a member of our consortium for improvements in  leadership education and development  have each been nominated for a   award   vote today to support our efforts at   and beyond     ', 'the kinder institute is seeking its next rice kinder scholars  learn more about this exclusive research program for graduate students post doc fellows       ', '   mark your calendar   registration for fall 2021  leadershipdevelopment programs at the  doerrinstitute opens in less than two weeks on august 9th  all programs at doerr are open to all   students at no cost   explore our menu of programs     ', 'the  doerrinstitute continually supports  professionaldevelopment for its team  last week  33 doerr  leadership coaches spent a day on   s campus sharpening   expanding their skills to increase their effectiveness as coaches coach trainers for our coachrice program   ', '  we can t wait to welcome all  riceowls back to campus   doerrinstitute']"
8'21,online,283,"['rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ', 'rice university discovers dozens of covid 19 false positives  days after shifting classes online   via  ', 'upcoming webinar   why a degree in the usa   it s next week   register now   register here     date  tue  august 31  2021 time  4 00pm  cst    5 00pm  est    18 00h  gmt 3  where  online       schlumberger  ', 'rice university discovers false positive covid tests after moving classes online  ', 'rice university discovers false positive covid tests after moving classes online   ']"
8'21,covid,280,"['      this as told to essay is based on a conversation with an luu  a 21 year old senior at rice university in houston  who got a false positive due to a covid 19 test glitch earlier this month ', 'by a   student    what it s like to test positive for covid  have your university shut down  and then learn you don t have covid after all      ', 'rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ', '  762     environ   zuckerberg       but they are out there infecting other people usually while they are asymptomatic  and still have risk of brain damage and long covid  need to track as much as possible ', 'rice university discovers dozens of covid 19 false positives  days after shifting classes online   via  ']"
8'21,classes,256,"['rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ', 'congrats to dr  disch   30yrs ago seems like yesterday being in your classes  look forward to more conversations at   games          ', 'rice university discovers dozens of covid 19 false positives  days after shifting classes online   via  ', 'rice university discovers false positive covid tests after moving classes online  ', 'rice university discovers false positive covid tests after moving classes online   ']"
8'21,texas,154,"['  tx if you read the carole keeton strayhorn 2006 report as our comptroller or the recent rice university update of her findings you would know that undocumented people are a financial benefit to the state of texas     ', 'jfk at rice university  1962  he announced the u s  would try to put a man on the moon by the end of the decade and asked  why choose this as our goal  and they may well ask why climb the highest mountain  why  35 years ago  fly the atlantic   why does rice play texas    ', '  the last time rice university beat texas in football', '  tx  the rice university band used it as a theme for two half time performances    if that ain t the most texas thing ever  ', 'texas native and rice university alum glenn otto is making his debut tonight']"
8'21,houston,153,"['i m at   in houston  tx  ', '      this as told to essay is based on a conversation with an luu  a 21 year old senior at rice university in houston  who got a false positive due to a covid 19 test glitch earlier this month ', 'for all those wondering i went to houston bc i go to rice university  ', 'kprc click2houston  rice university swimmer ahalya lettenberger wins silver at the paralympics     via  ', 'this is mlb debut for rangers pitcher glenn otto  who was a fifth round draft pick by the yankees in 2017 out of rice university   he grew up in the houston area and went to concordia lutheran high school in tomball ']"
8'21,false,143,"['rt pcr  assay  emergency use authorization expires 12 31 21   we will have false positives all fall and winter   why would the cdc not seek extension of the eua from the fda   because the pcr is a pisoshito         ', '      this as told to essay is based on a conversation with an luu  a 21 year old senior at rice university in houston  who got a false positive due to a covid 19 test glitch earlier this month ', '      i am one of the students who got a false positive at rice university   slate ', 'rice university says a testing glitch led to high rates of false positives    how many more ', 'rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ']"
8'21,positives,111,"['rt pcr  assay  emergency use authorization expires 12 31 21   we will have false positives all fall and winter   why would the cdc not seek extension of the eua from the fda   because the pcr is a pisoshito         ', 'rice university says a testing glitch led to high rates of false positives    how many more ', 'rice university discovers dozens of covid 19 false positives  days after shifting classes online   via  ', 'rice university says a covid test glitch caused false positives    ', 'nearly 50 students at the university of virginia were disenrolled from fall classes for being out of compliance with the school s vaccine mandate  at rice university  a testing glitch caused two thirds of positive tests to be false positives   ']"
8'21,turns,109,"['rice university turns to online classes  ', 'rice university turns to online classes  ', 'so sad this had to happen again   rice university turns to online classes  ', 'rice university had reported a startling number of covid cases among vaccinated students  which led to some panicked  the vaccines don t work at all  takes  turns out these were a lab error   the vaccines work   ', 'turns out rice university had 27 cases of covid on the first week of class instead of 81   they are staying online  which is the right decision   ']"
8'21,environ,91,"['  environ   what they keep calling a vaccine is not a vaccine   the definition of vaccine is  a preparation of dead or inactive microorganism intended to promote an immunity ', 'more  behindthescenes shots from the set of  becomingmartian at    here  dr  jennifer fogarty  former chief scientist for   s human research program discusses the effects of  mars  environment on the human body  amp  mind       ', '  762     environ   zuckerberg       but they are out there infecting other people usually while they are asymptomatic  and still have risk of brain damage and long covid  need to track as much as possible ', '    environ    ', '  environ   mg   firstly  the reported number of cases was erroneous because it was a function of a testing glitch   next  if 98 5  of a population is immunized  and immunization is  90  effective at preventing infections  that means most infections will be in that group    ']"
8'21,school,90,"['this is mlb debut for rangers pitcher glenn otto  who was a fifth round draft pick by the yankees in 2017 out of rice university   he grew up in the houston area and went to concordia lutheran high school in tomball ', 'nearly 50 students at the university of virginia were disenrolled from fall classes for being out of compliance with the school s vaccine mandate  at rice university  a testing glitch caused two thirds of positive tests to be false positives   ', ' braysbayou create new memories in this beautiful home   homesforsale   braysbayou by  texasmedicalcenter  houstonmedicalcenter  houstonmethodisthospital  texaschildrenshospital  riceuniversity  ricevillage   longfellowelementary  bellairehighschool by  justjoeproperty  550k  ', '    backtoschool   biology was  inperson with a full  masked house  biosciences prof  amp  piper winner for superior teaching mike gustin petitioned for an exemption  updated campus  vaccination rates  96  students   89  faculty   khou11  covid19  unconventionalwisdom    ', ' houstonliving  innerloopliving  braysbayou by  texasmedicalcenter  houstonmedicalcenter  houstonmethodisthospital  houstonmethodisthospital  texaschildrenshospital  riceuniversity  ricevillage   longfellowelementary  bellairehighschool by  justjoeproperty  145k  ']"
8'21,testing,89,"['rice university says a testing glitch led to high rates of false positives    how many more ', 'rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ', '6  covid headlines  a glitch in the testing cases at      the data looked weird   says dr     she says students retested negative  she also says the majority of their student body are vaxxed ', 'nearly 50 students at the university of virginia were disenrolled from fall classes for being out of compliance with the school s vaccine mandate  at rice university  a testing glitch caused two thirds of positive tests to be false positives   ', 'cambridge to end teacher training if government passes overhaul  rice university says testing problem has led to high false positive rates  rice university  where more than 95  of students are vaccina    ']"
8'21,cases,84,"['6  covid headlines  a glitch in the testing cases at      the data looked weird   says dr     she says students retested negative  she also says the majority of their student body are vaxxed ', 'vaccines appear to be as useful as dog shit  rice university has shifted back to online classes after a surge in covid cases on campus  what is its vaccination rate according to the new york times  98 5  of students ', '  vaccines appear to be as useful as dog shit  rice university has shifted back to online classes after a surge in covid cases on campus  what is its vaccination rate according to the new york times  98 5  of students ', 'rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed    ', 'days after rice university in texas  us delayed in person classes and shifted to online classes due to high  coronavirus cases  it discovered that all of those cases were false positives   ']"
8'21,campus,79,"['  rice university has a vaccine mandate for students and masks are required indoors unless you are in a private office or dorm by yourself   employees not vaccinated are required to be tested twice week  vaccinated are once a week for all on campus', 'i have very mixed feelings about the growth of     some change is good    rice used to be a  whites only  university    but the campus will no longer be the urban oasis that it once was ', 'midtown tirz oks infrastructure deal with rice university around ion campus  ', 'midtown tirz oks infrastructure deal with rice university around ion campus  ', 'i remember five years ago when     told me about michelle and said she was the real deal  from there on out  when i visited   s campus  i d make a point of seeing her   ']"
8'21,positive,76,"['rt pcr  assay  emergency use authorization expires 12 31 21   we will have false positives all fall and winter   why would the cdc not seek extension of the eua from the fda   because the pcr is a pisoshito         ', '      this as told to essay is based on a conversation with an luu  a 21 year old senior at rice university in houston  who got a false positive due to a covid 19 test glitch earlier this month ', '      i am one of the students who got a false positive at rice university   slate ', 'by a   student    what it s like to test positive for covid  have your university shut down  and then learn you don t have covid after all      ', 'rice university says a testing glitch led to high rates of false positives    how many more ']"
8'21,people,75,"['  tx if you read the carole keeton strayhorn 2006 report as our comptroller or the recent rice university update of her findings you would know that undocumented people are a financial benefit to the state of texas     ', '  762     environ   zuckerberg       but they are out there infecting other people usually while they are asymptomatic  and still have risk of brain damage and long covid  need to track as much as possible ', '  taurian           one of the best people i ve met in the college athletics industry so far  congratulations  well deserved ', '  taurian           one of the best people in any industry  well earned and deserved  t  work  works  ', '    haven t been back  student faculty ratios still low at the old alma mater  but they don t take chances on people like me anymore ']"
8'21,test,74,"['      this as told to essay is based on a conversation with an luu  a 21 year old senior at rice university in houston  who got a false positive due to a covid 19 test glitch earlier this month ', '  rice university has a vaccine mandate for students and masks are required indoors unless you are in a private office or dorm by yourself   employees not vaccinated are required to be tested twice week  vaccinated are once a week for all on campus', 'by a   student    what it s like to test positive for covid  have your university shut down  and then learn you don t have covid after all      ', 'rice university says a testing glitch led to high rates of false positives    how many more ', 'rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ']"
8'21,virus,72,"[' devastating career event   scientists surprised by change in australian research council fine print  rice university says virus test issue caused false positives    ', 'rice university says virus test issue caused false positives  one of our journalists will contact you before publication  please leave it your contact details     ', 'days after rice university in texas  us delayed in person classes and shifted to online classes due to high  coronavirus cases  it discovered that all of those cases were false positives   ', 'rice university and university of texas in san antonio are among the schools reverting to online learning for many classes due to the virus     get the sift        colleges  texas  remotelearning   ', 'testing errors   rice university finds coronavirus testing error after plans to start online  riceuniversity  covid19  ']"
8'21,first,71,"['i saw a sign for rice university and my first thought was  i bet their onigiri is really good  and then gave myself this reaction  ', 'rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed    ', 'today is the first day of classes at    first thing on my schedule  a  covid19 test  vaccinated people are required to test 1x week  i m thankful we ve invested in regular testing to keep everyone safe and healthy   highered', 'a covid 19 testing provider at rice university produced multiple false positive test results last week  which prompted the university s recent decision to revert to remote learning for the first two weeks of the fall semester  according to officials   ', 'days after rice university delayed its first two weeks of classes due to a high number of students testing positive for covid 19  texas based college revealed that upon a retest of dozens of students   all but one of those have turned out to be negative    ']"
8'21,weeks,70,"['can relate  i got instantly suspended 2 weeks ago for this tweet combining teslaphoresis tech from rice university acting on graphene oxide in jab for transhuman readiness       ', 'rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed    ', '1st day of classes just ended   appreciate that    switched the 1st 2 weeks to remote   given the community spread of delta variant in houston   teaching 2 upper div undergrad classes  1  crime  punishment  amp  society   2  sociology of law  looking forward to both ', 'rice  university will start the fall semester online for 2 weeks    much remains to be learned about  delta variant and we need to pay close attention to current surge that is especially pronounced in texas           ', 'rice university announced that it delayed in person instruction for two weeks based on faulty covid 19 pcr tests  eighty one undergraduates tested positive  but it was later determined that those were false positives   important to track down the reason for all those errors ']"
8'21,high,70,"['researchers reveal new insights into topological insulators                     afosrboldresearch  highriskhighreward  physics  condensedmatterphysics  crystals  artofscience  ', 'jfk at rice university  1962  he announced the u s  would try to put a man on the moon by the end of the decade and asked  why choose this as our goal  and they may well ask why climb the highest mountain  why  35 years ago  fly the atlantic   why does rice play texas    ', 'rice university says a testing glitch led to high rates of false positives    how many more ', 'this is mlb debut for rangers pitcher glenn otto  who was a fifth round draft pick by the yankees in 2017 out of rice university   he grew up in the houston area and went to concordia lutheran high school in tomball ', '    now they don t have the time  research pressure is too high  amp  journal acceptance rates too low']"
8'21,says,69,"['rice university says a testing glitch led to high rates of false positives    how many more ', 'wealth inequality shrinking after trump era tax reform  but progress at risk  says baker institute expert   via    ', 'us must take responsibility for afghan refugees  says expert   via    ', 'rice university says a covid test glitch caused false positives    ', '6  covid headlines  a glitch in the testing cases at      the data looked weird   says dr     she says students retested negative  she also says the majority of their student body are vaxxed ']"
8'21,rate,66,"['    2 4 their idea that just building more housing will have a trickle down effect  ie   filtering   conflicts with many housing experts  opinions    market rate housing often  actually creates its own demand   writes rice university urban planning professor bill fulton  in the july', '  and colleagues from     and   evaluate pediatric firearm related injuries and the multifaceted prevention strategies that are necessary to reduce the gun violence harming children    ', 'rice university says a testing glitch led to high rates of false positives    how many more ', 'rice university discovers false positive covid tests after moving classes online   what is the real false positive rate for all covid testing companies ', 'we celebrate juan de la garza  juan is studying chemical and biomolecular engineering at rice university  as part of seds usa  juan is in charge of putting on the largest student space conference in the world  spacevision 2021  congratulations on this amazing achievement     ']"
8'21,vaccinated,66,"['  rice university has a vaccine mandate for students and masks are required indoors unless you are in a private office or dorm by yourself   employees not vaccinated are required to be tested twice week  vaccinated are once a week for all on campus', 'today is the first day of classes at    first thing on my schedule  a  covid19 test  vaccinated people are required to test 1x week  i m thankful we ve invested in regular testing to keep everyone safe and healthy   highered', '  lol    u realize the delta is caused by vaccinated pt getting covid    lol   this will never end     try actually listening outside your bubble', '      me too  there was a bunch of false positives of vaccinated college students at rice university  quarantined when they shouldn t have been  shame', 'rice university  where more than 95 percent of students are vaccinated  announced a move to remote classes last week after testing showed an alarmingly high number of community members with breakthrough coronavirus infections   ']"
8'21,research,63,"['researchers reveal new insights into topological insulators                     afosrboldresearch  highriskhighreward  physics  condensedmatterphysics  crystals  artofscience  ', '      neurosci     ai               i m so glad that iarpa backs research like this ', 'more  behindthescenes shots from the set of  becomingmartian at    here  dr  jennifer fogarty  former chief scientist for   s human research program discusses the effects of  mars  environment on the human body  amp  mind       ', ' houarts news   1  deborah deep mouton   has been named 2021 2022 artist in residence at   s center for engaged research  amp  collaborative learning    mouton is a writer  librettist  champion slam poet  activist and former houston poet laureate   ', '    now they don t have the time  research pressure is too high  amp  journal acceptance rates too low']"
8'21,year,58,"['apply today to join the  doerrinstitute team at   as an assistant director of  coaching   we are currently seeking an   credentialed coach with five or more years of experience and a passion for leading coaching initiatives   apply     ', 'great resource for science teachers  i use these videos every year in my   introductory biology course   ', '      this as told to essay is based on a conversation with an luu  a 21 year old senior at rice university in houston  who got a false positive due to a covid 19 test glitch earlier this month ', 'jfk at rice university  1962  he announced the u s  would try to put a man on the moon by the end of the decade and asked  why choose this as our goal  and they may well ask why climb the highest mountain  why  35 years ago  fly the atlantic   why does rice play texas    ', '  taurian           maaan  you ve come a long way from that pgip year   ']"
8'21,semester,57,"['rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed    ', 'rice  university will start the fall semester online for 2 weeks    much remains to be learned about  delta variant and we need to pay close attention to current surge that is especially pronounced in texas           ', 'a covid 19 testing provider at rice university produced multiple false positive test results last week  which prompted the university s recent decision to revert to remote learning for the first two weeks of the fall semester  according to officials   ', 'rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed  by gq pan august 24  2021', 'rice university announced last week that the first two weeks of classes this semester would be online because of the delta variant  it cited high rates of the variant at rice and in houston     ']"
8'21,person,51,"['      i m generally okay with folks playing stupid games and winning stupid prizes when it comes to their personal lives   but this is about the life of the city  the health of residents   and the quality of representation we receive ', '    backtoschool   biology was  inperson with a full  masked house  biosciences prof  amp  piper winner for superior teaching mike gustin petitioned for an exemption  updated campus  vaccination rates  96  students   89  faculty   khou11  covid19  unconventionalwisdom    ', 'research administrator at rice university in houston  texas   disabled person  ', 'icymi   rice university discovers inaccurate covid 19 positivity rate after delaying in person classes  ', 'rice university discovers inaccurate covid 19 positivity rate after delaying in person classes  ']"
8'21,2021,50,"[' riceeeb phd student mattheau comerford defends his dissertation tomorrow     title  evolutionary  amp  ecological responses to the anthropocene  the red shouldered soapberry bug in a rapidly changing world  monday  aug  30  2021 1pm via zoom dm for link  if interested  ', ' houarts news   1  deborah deep mouton   has been named 2021 2022 artist in residence at   s center for engaged research  amp  collaborative learning    mouton is a writer  librettist  champion slam poet  activist and former houston poet laureate   ', 'upcoming webinar   why a degree in the usa   it s next week   register now   register here     date  tue  august 31  2021 time  4 00pm  cst    5 00pm  est    18 00h  gmt 3  where  online       schlumberger  ', 'we celebrate juan de la garza  juan is studying chemical and biomolecular engineering at rice university  as part of seds usa  juan is in charge of putting on the largest student space conference in the world  spacevision 2021  congratulations on this amazing achievement     ', 'join us in welcoming carson cole from rice university next friday  september 3  2021  see flyer for more details           ']"
8'21,august,50,"['upcoming webinar   why a degree in the usa   it s next week   register now   register here     date  tue  august 31  2021 time  4 00pm  cst    5 00pm  est    18 00h  gmt 3  where  online       schlumberger  ', 'covid 19 response weekly update  august 22   covid at rice   rice university  ', 'rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed  by gq pan august 24  2021', 'covid 19 response weekly update  august 22   false positives   covid at rice   rice university  ', 'covid 19 response weekly update  august 22   covid at rice   rice university  ']"
8'21,great,49,"['great resource for science teachers  i use these videos every year in my   introductory biology course   ', 'well deserved promotions for three great people who are committed to advancing the mission and vision of   athletics  congrats     and   taurian   ', 'met   82 when he was training in florida for his senior football season at   and also participating in extended spring training with the    2 sport star  great career  congrats   ', '                the arcade was under construction in the late 80s or early 90s  i believe that weingarten was the property manager for the rice university trust  kyle shelton more recently conducted a parking study of the area  great idea  great execution  it was an actual parking study ', 'always proud to see my alma mater    doing great work  their research confirms   harris county voters support making voting easy and oppose the gop s voter suppression efforts    txlege   ']"
8'21,fall,49,"['rt pcr  assay  emergency use authorization expires 12 31 21   we will have false positives all fall and winter   why would the cdc not seek extension of the eua from the fda   because the pcr is a pisoshito         ', '    students  if you ve already registered for  doerrinstitute programs this fall  be sure to check out updates to the delivery format for your selected programs    still need to register  visit   before sept  10th to secure your spot   ', 'nearly 50 students at the university of virginia were disenrolled from fall classes for being out of compliance with the school s vaccine mandate  at rice university  a testing glitch caused two thirds of positive tests to be false positives   ', 'rice university in houston  texas  announced last week that the first two weeks of the fall semester would be moved online because of a high number of covid 19 cases among students  it now says the data the decision was based upon were flawed    ', 'looking to get involved  save the date for our fall 2021 virtual activities fair  thursday  september 2  2021 from 6pm to 8pm cst at      buildingcampuslife  studentlife  riceuniversity  ']"
8'21,week,49,"['josh christopher tamb m presente na rice university para o jogo de softball do jh town weekend   diferente de kpj  jaygup est  no time do travis  como d  pra ver pelo uniforme  cactus jack      ', 'we are counting down to the opening weekend of college football with 20 stadiums in 20 days  the rice owls open on sept  4 at arkansas   astroturf  onourturf  cfb  collegefootball              ', 'can relate  i got instantly suspended 2 weeks ago for this tweet combining teslaphoresis tech from rice university acting on graphene oxide in jab for transhuman readiness       ', '  rice university has a vaccine mandate for students and masks are required indoors unless you are in a private office or dorm by yourself   employees not vaccinated are required to be tested twice week  vaccinated are once a week for all on campus', 'upcoming webinar   why a degree in the usa   it s next week   register now   register here     date  tue  august 31  2021 time  4 00pm  cst    5 00pm  est    18 00h  gmt 3  where  online       schlumberger  ']"
8'21,wanita,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,kali,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,lebih,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,banyak,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,menggunakan,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,emoticon,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,dalam,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,pesan,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,teks,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
8'21,dibandingkan,47,"['wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ', 'wanita 2 kali lebih banyak menggunakan emoticon dalam pesan teks dibandingkan pria   penelitian di rice university ']"
