Month,keyword,count,tweets
6'21,great,5,"['@GizemKaraali_ @sarahlovesmaths @snezanalawrence @harveymudd Excellent! My advisor P.J. Davis co-authored a well-received pop. math. book with Hersh.\n\nAlvin was wonderful. A touch eccentric, maybe, but a great colleague and co-worker. Very dedicated to hum. math.', 'Software engineer Radon Rosborough \'20 (CS) is doing a great job setting ""a positive example for open-source community-building."" https://t.co/TtuBxGF8bg', 'Spring 22 @harveymudd I will be teaching a course in CRT, borrowing my title from the late great Derrick Bell, “who’s afraid of critical race theory.” This kind of attack can only be met with defiance. https://t.co/E3LIME0cGB']"
6'21,first,5,"[""The final year in Ducey was successful for the VB program as well, which earned its first NCAA bid in 16 years. In 2014, while calling Harvey Mudd's Linde Activities Center home, CMS built off that success and won its first-ever NCAA Regional. #CMC75 https://t.co/U8NpS9P3Y2"", '(Pomona College does this, in their ""dessert first"" order; I think Harvey Mudd does, too. But they draw from a remarkably well-prepared student population, and just as important, they have more instructional time per term than my college does to lay the foundations.)', ""MuddSub's summer research team moved in this weekend! As far as we know, this is @harveymudd's first fully student-run research opportunity. We're excited to see what they accomplish! https://t.co/4QLr5edpjO"", ""This student then did commutative algebra research with me, and we've been in touch ever since (even after I joined Harvey Mudd). He was even going to TA one of my first classes at HMC (though it didn't work out). He's thriving mathematically.  This one is one of mine... forever.""]"
6'21,school,5,"['@kilIupika Harvey mudd, its a small school next to LA', '@CathyReisenwitz On the whole, I did not enjoy it, but that may be because that job was the 18 most horrible months of my career. They hired from MIT, Caltech, UCR, Harvey Mudd, and a bunch of other name schools. Very smart assholes (many of them).', 'Lol remember when @harveymudd, a school with (then) a $300,000,000 endowment &amp; one of the most expensive colleges on the planet, set up a yearly campaign to guilt *current students* to donate money on top of the (at the time, now even higher) $65k/yr cost of attendance?', 'Luke Summers was selected as a recipient of the prestigious Orange Lutheran “Honored Scholar” award. He finished his high school academic career as one of the highest ranking scholastic graduates. Luke has a 4.7 GPA and will be attending Harvey Mudd College. https://t.co/x4nf2zq9H3', '@palomaesquivel @SamAugustDean Latino kids from #sgv high schools intern virtually and remotely for the Library of Congress in DC this summer as part of their @harveymudd upward bound experience. My wife directs program. Hollar, as they say💪🏾']"
6'21,part,5,"['@AcademicTheist --- George D. Montanez\nDepartment of Computer Science\nHarvey Mudd College, Claremont, CA', ""Students participating in Harvey Mudd's Clinic Program contributed to this paper that explores how stochastic networks can help surgeons supply patients with more accurate information. #ExperientialLearning https://t.co/aqze5mc5qX"", ""@rustywings I had the privilege to be instructed by Iris Critchell as part of @harveymudd College's aeronautics program.\n\nhttps://t.co/lt29glTYh3"", 'The Math Department at @harveymudd is hiring an Information Technology Analyst---spread the word! Work with a fun bunch of people in a supportive environment. https://t.co/V0irGct1fN', 'Kalyn: A self hosting Lisp compiler for x86-64 https://t.co/ZCBQn4ON1f\n\nOver the course of my Spring 2020 semester at Harvey Mudd College, I developed a self-hosting compiler entirely from scratch. This article walks through many interesting parts of th… https://t.co/MQ1UyGQo9J', '👩\u200d💻 Maria Klawe informática. Presidenta del Harvey Mudd Collage. Forma parte de la junta directiva de la Microsoft Corporation. Gano el Premio Mujer 2014 de liderazgo ABIE. Pionera del cambio en el desequilibrio de las mujeres en STEM.\n\nMás Info👇\nhttps://t.co/CQ3gg1I1FJ https://t.co/Hon44yLZTR', '@palomaesquivel @SamAugustDean Latino kids from #sgv high schools intern virtually and remotely for the Library of Congress in DC this summer as part of their @harveymudd upward bound experience. My wife directs program. Hollar, as they say💪🏾', 'MUDD MAGAZINE: Hal ’62 and Mary Harris discuss what motivated them to start a scholarship and their latest adventure: volunteering to participate in COVID-19 vaccine clinical trials.\nhttps://t.co/DBfVg9MZlM https://t.co/BWI868FFsW', '@harveymudd math department is hiring an IT Analyst! Come work with us!! https://t.co/dxAfXHi7QI', '@UCMerced_NatSci Professor, Aurora Pribram-Jones (@opsimaths) has received an @NSF grant partnering with @harveymudd and @UniSouthWales that will give some 1st generation undergrads a collaborative research experience, including a summer of research in Australia. https://t.co/mIqtLumqWE']"
6'21,maria,5,"['president maria klawe received at doctor of letters  honoris causa  from   today for achievements that  exemplify the values of inclusion and diversity that tru strives to foster in its students      ', '    maria klawe inform tica  presidenta del harvey mudd collage  forma parte de la junta directiva de la microsoft corporation  gano el premio mujer 2014 de liderazgo abie  pionera del cambio en el desequilibrio de las mujeres en stem   m s info     ', '  busca a maria klave  de    lleva muchos a os cambiando las din micas desde abajo y en sus aulas  ya han llegado a un 40  de chicas estudiando stem  etc  desde hace un tiempo  tambi n trabaja en reducir la brecha de raza  muy top ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ']"
6'21,summer,5,"[""MuddSub's summer research team moved in this weekend! As far as we know, this is @harveymudd's first fully student-run research opportunity. We're excited to see what they accomplish! https://t.co/4QLr5edpjO"", '@UCMerced_NatSci @opsimaths @NSF @harveymudd @UniSouthWales Will it be a summer?  Or more likely a winter?', '@palomaesquivel @SamAugustDean Latino kids from #sgv high schools intern virtually and remotely for the Library of Congress in DC this summer as part of their @harveymudd upward bound experience. My wife directs program. Hollar, as they say💪🏾', '@UCMerced_NatSci Professor, Aurora Pribram-Jones (@opsimaths) has received an @NSF grant partnering with @harveymudd and @UniSouthWales that will give some 1st generation undergrads a collaborative research experience, including a summer of research in Australia. https://t.co/mIqtLumqWE', 'We are excited to host @nsf REU student Ellie Kim from Harvey Mudd Colledge this summer.  Welcome! Together with Nathaniel Prine, she will develop an AFM-IR tool for the phase behavior of plastic wastes. https://t.co/2e96kEyZyZ']"
6'21,full,4,"['""1/4 women are sexually assaulted on campus!"" \n\nhttps://t.co/uolg3EWrxj\n\nSure, maybe the BMOCs at Harvey Mudd and Pomona are putting up Congolese civil war numbers. \n\nBut maybe sometimes women, who are regular human beings, are just full of shit?', 'Engineering professor Gordon Krauss invented the lubricating strip that went onto the Schick Hydro product. Now a full professor at Mudd, he says the Schick innovation was developed by ""challenging assumptions.” Read more at  https://t.co/TZs8edoxGF https://t.co/vSWXsauSY2', 'Every year since 2016, we’ve funded one full-tuition scholarship for a woman in STEM. Our 2017 Science Ambassador Scholarship winner, Anna, just graduated from Harvey Mudd College with her degree in physics. \n\nCongrats, Anna! https://t.co/J6SOogDFtQ', ""MuddSub's summer research team moved in this weekend! As far as we know, this is @harveymudd's first fully student-run research opportunity. We're excited to see what they accomplish! https://t.co/4QLr5edpjO""]"
6'21,programming,4,"['Harvey Mudd Univ. as an example  that has Dismantled Defaults in computer science classes. \nThey let students self-select introductory sections: Prior vs ZERO programming experiences.  It created a more inclusive learning environ in new to programing section 1/2 #InclusiveSTEMM', 'I gave a talk to @harveymudd alumni at the 90s X mini conference: Snails, Paper, and Programming: A Computational Approach to Mollusc Morphology in Origami.\n\nhttps://t.co/Bc5lg5Uzk3 \n\n#origami #snails #math #programming #generativeart #pythonprogramming #mollusc']"
6'21,last,4,"[""Last-minute Mudders unite! That’s you if you’ve ever \n&gt;Finished an assignment just before it’s due or\n&gt;Braved the coffee line just before class/work or\n&gt;Waited until fiscal year-end to send your HMC gift.\nHere's a reminder for that last one. Visit https://t.co/CQkdHxdwoK today! https://t.co/90soToVchS"", 'A memorial service will be held in honor of physicist, historian and Harvey Mudd alumnus Dick Olson ’62, who died last June. All are welcome on Sunday, June 27, 3 p.m., at the @MonteVistaUU in Montclair, California. https://t.co/1cVpGJBQwh https://t.co/eVwKu0xzsS', 'IMPACTFUL ALUMNI: Brett Helms ‘00 (chemistry) is one of the scientists at @BerkeleyLab developing a unique new plastic material that can be recycled indefinitely. https://t.co/OSty2WtKNJ https://t.co/bEW6HVJBVS', 'Luke Summers was selected as a recipient of the prestigious Orange Lutheran “Honored Scholar” award. He finished his high school academic career as one of the highest ranking scholastic graduates. Luke has a 4.7 GPA and will be attending Harvey Mudd College. https://t.co/x4nf2zq9H3', 'Found out one of my favorite Professors from @harveymudd died last year (was a bit busy to notice then). Dr. Olson was a big influence on my thoughts on the interface between science and society. \n\nhttps://t.co/i3QbN3WPit', 'We are excited to host @nsf REU student Ellie Kim from Harvey Mudd Colledge this summer.  Welcome! Together with Nathaniel Prine, she will develop an AFM-IR tool for the phase behavior of plastic wastes. https://t.co/2e96kEyZyZ']"
6'21,today,4,"[""Last-minute Mudders unite! That’s you if you’ve ever \n&gt;Finished an assignment just before it’s due or\n&gt;Braved the coffee line just before class/work or\n&gt;Waited until fiscal year-end to send your HMC gift.\nHere's a reminder for that last one. Visit https://t.co/CQkdHxdwoK today! https://t.co/90soToVchS"", '@ProfOmarMath @harveymudd Are you on campus?  Because the squirrels are on🔥 today.', 'Maximum Entropy. Recent. It’s more like entropy today, which means something. So, I’m thinking of rededicating Harvey Mudd College Starfleet. I suppose it could serve meanwhile as Starfleet Academy. I would take Starship Troopers from anywhere, any time. Staffing, personnel even. https://t.co/0Pya17UTwt', 'President Maria Klawe received at Doctor of Letters, honoris causa, from @thompsonriversu today for achievements that “exemplify the values of inclusion and diversity that TRU strives to foster in its students.” https://t.co/KdJZeLpDZx https://t.co/JzWyO1kjqe']"
6'21,pomona,4,"['@AaupColleges @CMCnews @CGUnews @harveymudd @KeckGrad @pitzercollege @pomonacollege @scrippscollege @AAUP @AcademeBlog Very strong statement. Proud of my chapter representatives.', '@AaupColleges @CMCnews @CGUnews @harveymudd @KeckGrad @pitzercollege @pomonacollege @scrippscollege @AAUP @AcademeBlog Standardizing pay, longer contracts, and benefits across campuses and colleges &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;', 'Our statement advocating for  just employment of adjunct faculty at @CMCnews @CGUnews @harveymudd\n@KeckGrad @pitzercollege\n@pomonacollege &amp; @scrippscollege.   \n\n#AcademicFreedom\n\n@AAUP\n@AcademeBlog\n\nhttps://t.co/xAx9mUujux', '. @scrippscollege trustees have double-downed on violating shared gov &amp; disrespecting their faculty; insist on a closed, corporate search.  #NoWayToRunACollege  @AAUP @pitzercollege @CMCnews @harveymudd @pomonacollege @CGUnews @TSLnews @TeresaWatanabe \nhttps://t.co/PbKmgzGyjD']"
6'21,engineering,4,"['in the   article  lessons learned from a year of virtual class collaboration   clinical professor of engineering fred leichter describes how he set up his virtual classroom to aid visual collaboration  amp  interaction     ', 'engineering professor gordon krauss invented the lubricating strip that went onto the schick hydro product  now a full professor at mudd  he says the schick innovation was developed by  challenging assumptions   read more at     ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ']"
6'21,president,4,"['Maria Klawe, computer scientist 💻👩🏼\u200d🔬+ president of Harvey Mudd College, knows the #value of children #learningtocode. She was previously Dean of the School of Engineering + Applied Science at Princeton University + she is known for her advocacy for women in STEM fields.✨ https://t.co/56FNNuJJqD', 'Maria Klawe, computer scientist 💻👩🏼\u200d🔬+ president of Harvey Mudd College, knows the #value of children #learningtocode. She was previously Dean of the School of Engineering + Applied Science at Princeton University + she is known for her advocacy for women in STEM fields.✨ https://t.co/RFnc9UFpkt', 'Marco Valenzuela has been named interim vice president of student affairs and dean of students for the 2021–2022 academic year. On July 1, he succeeds Anna Gonzalez, who will become vice chancellor for student affairs at Washington University in St. Louis. https://t.co/Wd4XthHn5T']"
6'21,klawe,4,"['president maria klawe received at doctor of letters  honoris causa  from   today for achievements that  exemplify the values of inclusion and diversity that tru strives to foster in its students      ', '    maria klawe inform tica  presidenta del harvey mudd collage  forma parte de la junta directiva de la microsoft corporation  gano el premio mujer 2014 de liderazgo abie  pionera del cambio en el desequilibrio de las mujeres en stem   m s info     ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ']"
6'21,alumni,4,"['I gave a talk to @harveymudd alumni at the 90s X mini conference: Snails, Paper, and Programming: A Computational Approach to Mollusc Morphology in Origami.\n\nhttps://t.co/Bc5lg5Uzk3 \n\n#origami #snails #math #programming #generativeart #pythonprogramming #mollusc']"
6'21,anna,4,"['congratulations to our 2017 sas winner  anna  she just graduated from harvey mudd college with her bs in physics    we re also excited to share that in fall 2022  she plans to attend cornell university  where she ll work towards her phd in physics       ', 'every year since 2016  we ve funded one full tuition scholarship for a woman in stem  our 2017 science ambassador scholarship winner  anna  just graduated from harvey mudd college with her degree in physics    congrats  anna   ', 'marco valenzuela has been named interim vice president of student affairs and dean of students for the 2021 2022 academic year  on july 1  he succeeds anna gonzalez  who will become vice chancellor for student affairs at washington university in st  louis   ']"
6'21,excited,4,"[""Congratulations to our 2017 SAS Winner, Anna! She just graduated from Harvey Mudd College with her BS in physics. \n\nWe're also excited to share that in fall 2022, she plans to attend Cornell University, where she'll work towards her PhD in physics. 🎉 💫 https://t.co/IjPtnUXXhm"", '@UCMerced_NatSci @NSF @harveymudd @UniSouthWales Really excited to get some Bobcats on this team!', ""MuddSub's summer research team moved in this weekend! As far as we know, this is @harveymudd's first fully student-run research opportunity. We're excited to see what they accomplish! https://t.co/4QLr5edpjO"", 'We are excited to host @nsf REU student Ellie Kim from Harvey Mudd Colledge this summer.  Welcome! Together with Nathaniel Prine, she will develop an AFM-IR tool for the phase behavior of plastic wastes. https://t.co/2e96kEyZyZ']"
6'21,white,4,"['  leader       and here is a little note about alvin white himself  from the pen  or rather  keyboard  of reuben hersh  another extraordinary humanistic mathematician   ', '  leader       i never got to meet professor white but had the chance to meet his wife on several occasions  jhm is organically related to white s hmnj  i d say  here is the complete archive of hmnj   ', '       i worked with alvin white briefly at    he was very proud of his journal ']"
6'21,course,4,"['Kalyn: a self-hosting compiler for x86-64 (Intuitive Explana...)\n\nOver the course of my Spring 2020 semester at Harvey Mudd College, I developed a self-hostin...\n\nAdd your highlights:\nhttps://t.co/PcunNh3qsX\n #javascript #js', 'Kalyn: A self hosting Lisp compiler for x86-64 https://t.co/ZCBQn4ON1f\n\nOver the course of my Spring 2020 semester at Harvey Mudd College, I developed a self-hosting compiler entirely from scratch. This article walks through many interesting parts of th… https://t.co/MQ1UyGQo9J', 'Spring 22 @harveymudd I will be teaching a course in CRT, borrowing my title from the late great Derrick Bell, “who’s afraid of critical race theory.” This kind of attack can only be met with defiance. https://t.co/E3LIME0cGB', 'Students in Prof. Paul Steinberg’s Global Environmental Politics course interviewed change makers in their communities. Read highlights of the conversations in the latest HSA blog post. https://t.co/BNqVMdvNtD https://t.co/Xa0889KObG']"
6'21,natsci,4,"['    natsci       great initiative ', '  natsci       really excited to get some bobcats on this team ', '  natsci         will it be a summer   or more likely a winter ', '  natsci professor  aurora pribram jones     has received an   grant partnering with   and   that will give some 1st generation undergrads a collaborative research experience  including a summer of research in australia   ']"
6'21,technical,3,"['Repeat sponsors @cityofhope &amp; @Toyota are proponents of the HMC Clinic Program, an internationally recognized hallmark of the College that engages jrs &amp; seniors in the solution of timely technical problems for clients in industry, govt &amp; nonprofit orgs. https://t.co/QYHIcZFVTG', ""@ThatAndromeda @harveymudd I do understand why technical terms can't be used in everyday contexts, really I do. But it's still maddening to watch people twist themselves in knots to avoid one.\n\n(This is absolutely one of the frustrations of teaching algebra-based physics.)"", 'My @harveymudd freshman physics professors will be gratified to know that, against all odds from my actual grade in second-semester physics, when I was watching a technical video the other day I was all OH MY GOD JUST SAY ""MOMENT OF INERTIA""\n\nguess i learned something after all', '@logicalelegance @harveymudd I think if you have sharks at your place of residence it is technically a lair.']"
6'21,semester,3,"['My @harveymudd freshman physics professors will be gratified to know that, against all odds from my actual grade in second-semester physics, when I was watching a technical video the other day I was all OH MY GOD JUST SAY ""MOMENT OF INERTIA""\n\nguess i learned something after all', 'Kalyn: a self-hosting compiler for x86-64 (Intuitive Explana...)\n\nOver the course of my Spring 2020 semester at Harvey Mudd College, I developed a self-hostin...\n\nAdd your highlights:\nhttps://t.co/PcunNh3qsX\n #javascript #js', 'Kalyn: A self hosting Lisp compiler for x86-64 https://t.co/ZCBQn4ON1f\n\nOver the course of my Spring 2020 semester at Harvey Mudd College, I developed a self-hosting compiler entirely from scratch. This article walks through many interesting parts of th… https://t.co/MQ1UyGQo9J']"
6'21,maybe,3,"['""1/4 women are sexually assaulted on campus!"" \n\nhttps://t.co/uolg3EWrxj\n\nSure, maybe the BMOCs at Harvey Mudd and Pomona are putting up Congolese civil war numbers. \n\nBut maybe sometimes women, who are regular human beings, are just full of shit?', '@GizemKaraali_ @sarahlovesmaths @snezanalawrence @harveymudd Excellent! My advisor P.J. Davis co-authored a well-received pop. math. book with Hersh.\n\nAlvin was wonderful. A touch eccentric, maybe, but a great colleague and co-worker. Very dedicated to hum. math.']"
6'21,princeton,3,"['great stem campuses  where mom can relax   rice  wellesley  amherst  bowdoin  spelman  williams  carleton  lafayette  muhlenberg  swarthmore  princeton  dartmouth  cofatlantic  cofwooster  mtholyoke   brandeis  olin  harvey mudd  hampton  emory oxford   pomona  eckerd      ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ', 'maria klawe  computer scientist        president of harvey mudd college  knows the  value of children  learningtocode  she was previously dean of the school of engineering   applied science at princeton university   she is known for her advocacy for women in stem fields    ']"
6'21,well,3,"[""The final year in Ducey was successful for the VB program as well, which earned its first NCAA bid in 16 years. In 2014, while calling Harvey Mudd's Linde Activities Center home, CMS built off that success and won its first-ever NCAA Regional. #CMC75 https://t.co/U8NpS9P3Y2"", '@GizemKaraali_ @sarahlovesmaths @snezanalawrence @harveymudd Excellent! My advisor P.J. Davis co-authored a well-received pop. math. book with Hersh.\n\nAlvin was wonderful. A touch eccentric, maybe, but a great colleague and co-worker. Very dedicated to hum. math.', 'barnard ED (R)\namherst (R)\nboston u (R)\nbryn mawr (M)\nharvey mudd (R)\nmacalester (M)\nnyu (R)\nnortheastern (R)\nscripps (M)\nswarthmore (R)\nsyracuse (M)\numn twin cities (S)\nwellesley (R)\nbrown (R)', '(Pomona College does this, in their ""dessert first"" order; I think Harvey Mudd does, too. But they draw from a remarkably well-prepared student population, and just as important, they have more instructional time per term than my college does to lay the foundations.)']"
6'21,center,3,"['the final year in ducey was successful for the vb program as well  which earned its first ncaa bid in 16 years  in 2014  while calling harvey mudd s linde activities center home  cms built off that success and won its first ever ncaa regional   cmc75  ', 'the scott a  mcgregor computer science center completes on harvey mudd college s campus    ', 'the scott a  mcgregor computer science center completes on harvey mudd college s campus    ']"
6'21,june,3,"['join catherine mcfadden  vivian and d  kenneth baker professor of biology  as she discusses her research on distinguishing coral species  june 25 at noon via zoom   ', 'a memorial service will be held in honor of physicist  historian and harvey mudd alumnus dick olson  62  who died last june  all are welcome on sunday  june 27  3 p m   at the   in montclair  california     ']"
6'21,history,3,"['If you’re hoping to pursue STEM without sacrificing your interest in history or music, Harvey Mudd College might be the perfect fit for you. If you were planning on applying to HMC in the fall, here is how to answer their supplemental essay prompts: … https://t.co/yn9njFHj7W', 'If you’re hoping to pursue STEM without sacrificing your interest in history or music, Harvey Mudd College might be the perfect fit for you. If you were planning on applying to HMC in the fall, here is how to answer their supplemental essay prompts: https://t.co/GwuuVW6z6Z https://t.co/yirleZDOLC', '@RBReich @SenatorSinema @Sen_JoeManchin 2 Democratic Senators are the ones to kill Democracy in the USA, and allow racist facist to take over. There names will be reviled throughout history. Benedict Arnold, Mudd, John Wilkes Booth, Lee Harvey Oswald, Senators Manchin and Sinema.']"
6'21,fall,3,"['If you’re hoping to pursue STEM without sacrificing your interest in history or music, Harvey Mudd College might be the perfect fit for you. If you were planning on applying to HMC in the fall, here is how to answer their supplemental essay prompts: … https://t.co/yn9njFHj7W', 'If you’re hoping to pursue STEM without sacrificing your interest in history or music, Harvey Mudd College might be the perfect fit for you. If you were planning on applying to HMC in the fall, here is how to answer their supplemental essay prompts: https://t.co/GwuuVW6z6Z https://t.co/yirleZDOLC', ""Congratulations to our 2017 SAS Winner, Anna! She just graduated from Harvey Mudd College with her BS in physics. \n\nWe're also excited to share that in fall 2022, she plans to attend Cornell University, where she'll work towards her PhD in physics. 🎉 💫 https://t.co/IjPtnUXXhm""]"
6'21,proud,3,"['Congrats to recent @harveymudd grad Georgia Pope on her poster prize @smb2021! So proud of her and her awesome work 🥳🥳🥳 https://t.co/n9Qy3Tu6WJ', '@sarahlovesmaths @snezanalawrence @GizemKaraali_ I worked with Alvin White briefly at @harveymudd. He was very proud of his journal!']"
6'21,department,3,['@harveymudd math department is hiring an IT Analyst! Come work with us!! https://t.co/dxAfXHi7QI']
6'21,faculty,3,"['Our statement advocating for  just employment of adjunct faculty at @CMCnews @CGUnews @harveymudd\n@KeckGrad @pitzercollege\n@pomonacollege &amp; @scrippscollege.   \n\n#AcademicFreedom\n\n@AAUP\n@AcademeBlog\n\nhttps://t.co/xAx9mUujux', '. @scrippscollege trustees have double-downed on violating shared gov &amp; disrespecting their faculty; insist on a closed, corporate search.  #NoWayToRunACollege  @AAUP @pitzercollege @CMCnews @harveymudd @pomonacollege @CGUnews @TSLnews @TeresaWatanabe \nhttps://t.co/PbKmgzGyjD', 'We are doing this for every student, faculty and staff member at our college. Harvey Mudd College is taking the pledge and committing to action. Get the COVID-19 vaccine. #WeCanDoThis #COVIDCollegeChallenge https://t.co/inbtYn4ucm']"
6'21,article,3,"['In the @MURAL article ""Lessons Learned From a Year of Virtual Class Collaboration,"" Clinical Professor of Engineering Fred Leichter describes how he set up his virtual classroom to aid visual collaboration &amp; interaction. https://t.co/RjvsGkodJZ https://t.co/rpeFIMBM1v', 'In this article, statistician @Dr_TalithiaW describes how questioning miscarriage statistics helped her decide about being induced when pregnant with her third child. https://t.co/ipA9RalsVF', 'Kalyn: A self hosting Lisp compiler for x86-64 https://t.co/ZCBQn4ON1f\n\nOver the course of my Spring 2020 semester at Harvey Mudd College, I developed a self-hosting compiler entirely from scratch. This article walks through many interesting parts of th… https://t.co/MQ1UyGQo9J']"
6'21,song,3,"['@domphagrignon her mini explanation on the song ours when she performed at harvey mudd college &gt;&gt; 😢', '@FearlessRiOT Yes I get that, for me it clicked with her performance of the song at this Harvey Mudd College concert thing. That‘s one of my all time favorite performances by her! Also the song fits the hunger games sooo good']"
6'21,career,3,"['@CathyReisenwitz On the whole, I did not enjoy it, but that may be because that job was the 18 most horrible months of my career. They hired from MIT, Caltech, UCR, Harvey Mudd, and a bunch of other name schools. Very smart assholes (many of them).', 'Luke Summers was selected as a recipient of the prestigious Orange Lutheran “Honored Scholar” award. He finished his high school academic career as one of the highest ranking scholastic graduates. Luke has a 4.7 GPA and will be attending Harvey Mudd College. https://t.co/x4nf2zq9H3', 'After making a successful career transition, our client Rebecca shares some of her experience with our #CareerPivot program\n\n#jobseeker #SoftwareEngineer #Technology @harveymudd #success #FridayMotivation #TechTalk\n\nVisit https://t.co/5BhIm7FASV to learn more https://t.co/hLcWW9zz15']"
7'21,claremont,11,"[""@anthraXedamame friends said: don't know of anything there but he should try to join housing fb groups of colleges within that area, like maybe cal poly pomona or harvey mudd and the claremont colleges\n\nThere are a lot of working young adults in those housing groups said one of them""]"
7'21,summer,9,"['The last day of summer research is always bittersweet. This group of students, plus 3 working remotely, has accomplished amazing things this summer! @harveymudd https://t.co/phcY6ZPoYz', 'This summer I had a student working on our flower mapping project, using a #drone + #ComputerVision to create maps of flowering plants. Berlin writes about his experience out in the field flying the drone, often a welcome respite from #coding https://t.co/goNKNQAuyM @harveymudd https://t.co/WdwG36fLNN', 'Once you start thinking about #networks, it seems like they are everywhere you look. Why is that? Summer research student Kenneth blogs about how a summer of immersion in #ant networks led him to see human #language and the #brain in a new way: https://t.co/2ssEXDqAWd @harveymudd https://t.co/vt1udx2u2n', ""How can you tell a #bee from a fly dressed up in a bee costume (a bee-mimicking fly)? It's pretty hard, but Fletcher offers some tips from their summer research experience: https://t.co/NCfGkqnERA @harveymudd https://t.co/9R1JbrpUpn"", ""In my lab, we've been studying how arboreal turtle #ants collectively choose where to nest (hint: location matters). For this summer's project the students designed &amp; built a tree-like ant maze. Read Simon's story about the process and product: https://t.co/keRueLI6Cj @harveymudd https://t.co/dFgBcUbqAH"", ""Meet Solstice's Summer Platform Fellows! Michalina is a senior at @LehighU studying computer and data sciences, while Eric is a senior at @harveymudd studying computer science and math. This summer, they'll be using their technical skills to help expand access to #solarenergy ☀️ https://t.co/AOsQqD9cVE""]"
7'21,stem,8,"['  if they ever invite you to give a talk at harvey mudd  do it   it is a stem boot camp   super smart kids ', '    machine learning  ai  data science  and the ethics and social responsibility that are integrated with those disciplines       president    wit  ai  machinelearning  womenintechnology  womeninstem  girlswhocode  diversitytoppriority  geekforhire  ', '    machine learning  ai  data science  and the ethics and social responsibility that are integrated with those disciplines       president    wit  ai  machinelearning  womenintechnology  womeninstem  girlswhocode  diversitytoppriority  geekforhire  ', 'harvey mudd college and caltech thank our employers and invite recruiters to join us again for our fall virtual career fairs to recruit stem talent  save the dates   sept  9  software  data science  and finance oct  7  stem  employer registration coming s  ', '    machine learning  ai  data science  and the ethics and social responsibility that are integrated with those disciplines       president    wit  ai  machinelearning  womenintechnology  womeninstem  girlswhocode  diversitytoppriority  geekforhire  ', 'so much to love at    thanks     for highlighting opps for  stem   liberalarts and so much more    claremontcolleges   fivefirstchoicecolleges  ', 'if you re hoping to pursue stem without sacrificing your interest in history or music  harvey mudd college might be the perfect fit for you  if you were planning on applying to hmc in the fall  here is how to answer their supplemental essay prompts     ', 'if you re hoping to pursue stem without sacrificing your interest in history or music  harvey mudd college might be the perfect fit for you  if you were planning on applying to hmc in the fall  here is how to answer their supplemental essay prompts     ', 'meet w sdm member alyssa pierson  alyssa  a research scientist   csail  got a bs in eng from harvey mudd in  10  her ms  amp  phd in mechl eng from bu in  16  amp   17 where she rec d the clare boothe luce fellowship  explore w sdm     sheinnovatesatmit  womeninstem  ', 'if you re hoping to pursue stem without sacrificing your interest in history or music  harvey mudd college might be the perfect fit for you  if you were planning on applying to hmc in the fall  here is how to answer their supplemental essay prompts     ', 'if you re hoping to pursue stem without sacrificing your interest in history or music  harvey mudd college might be the perfect fit for you  if you were planning on applying to hmc in the fall  here is how to answer their supplemental essay prompts     ']"
